stargazers_count,has_projects,has_wiki,topic_count,forks_count_log,open_issues_count_log,days_since_last_push_log
81624,True,True,0,9.381348168869865,5.204006687076795,4.007333185232471
81623,False,True,3,8.067149039910106,6.059123195581797,3.58351893845611
81468,False,False,4,8.387312270561717,6.872128101338986,2.995732273553991
81395,True,True,18,9.327678864393416,1.6094379124341003,2.1972245773362196
80714,True,True,0,9.630365631415676,3.828641396489095,6.606650186198215
80710,True,False,10,9.129997619293643,8.012680929706839,0.6931471805599453
80670,True,False,5,9.010913347279288,6.595780513961311,0.6931471805599453
80662,False,True,4,10.643756840164809,6.208590026096629,1.6094379124341003
80578,True,False,9,9.183791036742646,5.641907070938114,1.0986122886681096
80325,True,False,20,9.735246399950178,8.51579221050061,0.6931471805599453
80309,False,True,10,7.9391588179567965,5.762051382780177,0.6931471805599453
79860,True,False,19,9.014082149443356,5.043425116919247,3.8501476017100584
79445,True,False,5,10.415921881641534,5.645446897643238,3.912023005428146
79417,True,True,5,9.129997619293643,4.3694478524670215,4.634728988229636
79202,True,True,18,8.679312040892672,6.593044534142437,0.6931471805599453
78968,False,False,20,9.864122829013851,0.0,2.833213344056216
78881,True,True,13,8.840145877949938,6.0014148779611505,0.6931471805599453
78841,True,False,20,8.77043908654689,5.75890177387728,0.6931471805599453
78071,True,True,3,7.951207156472972,6.871091294610546,1.0986122886681096
78049,True,False,13,9.254165851516213,5.337538079701318,0.6931471805599453
77888,False,False,8,9.417760962825156,4.867534450455582,6.490723534502507
77765,False,False,17,9.739261284011265,3.332204510175204,3.295836866004329
77663,True,True,0,10.716437949035694,7.160845906664299,1.791759469228055
77599,True,False,7,8.8065738205036,5.075173815233827,2.3978952727983707
77370,True,True,2,9.027618735160889,6.633318433280377,5.877735781779639
77222,True,False,12,9.62911649414402,6.704414354964107,0.6931471805599453
76718,True,False,3,10.161766560618593,8.652947112393857,0.6931471805599453
76695,True,True,5,9.611998241741393,5.84354441703136,1.0986122886681096
76684,True,True,18,8.477620416296414,6.85751406254539,2.5649493574615367
76616,True,True,5,9.541584681053092,3.091042453358316,6.9167150203536085
76606,True,False,7,9.41099288545486,5.802118375377063,4.584967478670572
76460,False,True,20,8.789355452209982,4.77912349311153,1.0986122886681096
76064,True,True,6,9.056023011591826,6.918695219020472,5.501258210544727
75571,True,False,7,8.894121641382213,6.576469569048224,4.04305126783455
75531,True,True,13,9.025455532779063,3.367295829986474,0.6931471805599453
75491,False,False,4,9.348274558065496,5.030437921392435,1.6094379124341003
75204,True,True,13,9.045465728785949,4.6913478822291435,4.174387269895637
74700,True,True,11,8.997765772011208,5.575949103146316,4.23410650459726
74404,True,False,20,10.111679889397125,7.953318346560431,1.3862943611198906
74146,True,True,7,9.271153211372695,6.169610732491456,3.1354942159291497
74084,True,True,19,8.267448958304849,5.262690188904886,1.3862943611198906
74027,True,True,20,8.477204183199873,6.78897174299217,0.6931471805599453
73929,True,True,9,9.144627828610801,6.016157159698354,0.6931471805599453
73839,True,False,15,9.539644119118783,8.182279739259018,0.6931471805599453
73608,False,False,4,9.428189934829282,5.147494476813453,1.791759469228055
73595,True,False,0,9.15556734612889,4.23410650459726,2.0794415416798357
73306,False,False,10,8.934586870389676,3.4657359027997265,3.9889840465642745
73271,False,True,15,9.3729692954244,7.115582126184454,1.3862943611198906
73238,False,False,0,9.493035027916918,6.240275845170769,5.53338948872752
73014,True,True,0,9.269363712425644,6.421622267806518,6.55250788703459
72886,True,True,18,9.760078969240771,7.1252830915107115,0.6931471805599453
72802,True,True,0,8.97335141383992,4.983606621708336,4.430816798843313
72737,True,False,0,10.452620010456705,9.140025198061156,0.6931471805599453
72629,False,False,12,8.80131894766524,1.6094379124341003,4.1588830833596715
72621,True,True,0,9.099743950634156,4.812184355372417,1.3862943611198906
72544,False,False,15,8.464635940677562,5.53338948872752,0.6931471805599453
72502,False,False,0,9.646076003102594,2.70805020110221,1.9459101490553132
72484,True,True,11,9.132919225007598,7.011213987350367,1.791759469228055
72427,True,True,8,8.625509334899697,6.021023349349527,0.6931471805599453
72195,True,False,19,9.181735114965848,6.601230118728877,0.6931471805599453
71563,True,True,4,9.849823027950436,8.23880116587155,1.6094379124341003
